day;month;hours;precipitation;temperature;irradiance_surface;irradiance_toa;snowfall;snow_mass;cloud_cover;air_density;Forecast load (MW);Actual load (MW);Positive imbalance price (Eur/MWh);Negative imbalance price (Eur/MWh)
24;9;3;0.0212;13.084;0;0;0;0;0.5837;1.2223;9399.75;10586;90.48;0
24;9;4;0.0259;12.655;0;0;0;0;0.5575;1.2237;9422;10614.5;63.12;0
24;9;5;0.0433;12.462;3.4687;14.5125;0;0;0.6319;1.2255;9657;11042.5;97.38;5.09
24;9;6;0.06;12.933;62.6295;184.1767;0;0;0.7109;1.2261;10434.25;12231;11.81;-39.73
24;9;7;0.0589;13.951;148.1643;385.5156;0;0;0.8084;1.2229;11493.25;13846.75;93.78;0
24;9;8;0.0552;15.555;220.6058;560.3826;0;0;0.9215;1.2161;12142.25;14664.75;117.61;0
24;9;9;0.0717;17.242;282.8033;696.9091;0;0;0.9482;1.2082;12008.5;14810;79.54;5.75
24;9;10;0.0984;18.255;319.5418;785.6822;0;0;0.9523;1.2028;11579;14554.25;79.98;11.76
24;9;11;0.1733;18.714;320.6446;820.6409;0;0;0.9574;1.1997;11292.5;14412.5;9.93;11.32
24;9;12;0.3629;18.651;269.9005;799.4504;0;0;0.9712;1.1985;10978.5;14341.75;0;15.38
24;9;13;0.5965;18.072;181.3272;723.4482;0;0;0.9808;1.1993;10871;14587.5;141.04;5.23
24;9;14;0.7694;17.248;112.3479;597.8219;0;0;0.9576;1.2014;10768.25;14832.25;143.58;0
24;9;15;0.8186;16.412;74.3874;431.0933;0;0;0.9161;1.2038;10856.5;14911;92.25;-0.71
24;9;16;0.733;15.604;37.9838;234.6354;0;0;0.8726;1.2063;11114.75;15100;155.37;0
24;9;17;0.5648;14.863;5.1681;39.4684;0;0;0.827;1.2087;11664.5;15415.75;150.65;0
24;9;18;0.4592;14.452;0;0;0;0;0.7609;1.2104;11742.75;15097;39.89;0
24;9;19;0.3308;14.176;0;0;0;0;0.6763;1.2112;11799.25;15082;59.42;5.71
24;9;20;0.2226;13.928;0;0;0;0;0.6109;1.2117;12233.75;14814.5;14.78;6.06
24;9;21;0.1544;13.741;0;0;0;0;0.5597;1.2118;12166.75;13948.25;139.3;5.67
24;9;22;0.1234;13.614;0;0;0;0;0.5923;1.2119;11618.25;13020;76.16;0
24;9;23;0.1208;13.548;0;0;0;0;0.7409;1.2119;11050;12248.75;32.92;12.38
25;9;0;0.1081;13.546;0;0;0;0;0.8588;1.2118;10301.5;11434.25;28.89;17.89
25;9;1;0.1088;13.55;0;0;0;0;0.9007;1.2117;9775.75;10887;76.77;17.4
25;9;2;0.1019;13.55;0;0;0;0;0.9145;1.2119;9528.5;10697.75;30.57;6.21
25;9;3;0.0829;13.503;0;0;0;0;0.9093;1.2122;9456.5;10608.5;28.59;0
25;9;4;0.0667;13.368;0;0;0;0;0.8837;1.2128;9482.75;10622.25;26.2;0
25;9;5;0.0505;13.203;2.1749;12.006;0;0;0.8473;1.2135;9773.75;11019;62.32;0
25;9;6;0.0428;13.459;55.0156;176.9955;0;0;0.8201;1.2142;10678;12227.25;113.43;14.18
25;9;7;0.0425;14.149;158.6112;378.448;0;0;0.7999;1.213;11744.5;13787.75;68.84;12.28
25;9;8;0.0526;15.261;281.4775;553.4144;0;0;0.7357;1.2093;12503.75;14570.5;41.09;0
25;9;9;0.0642;16.528;408.4478;689.9517;0;0;0.6176;1.2054;12584.5;14811.25;32.19;5.8
25;9;10;0.0479;17.695;496.8874;778.783;0;0;0.4926;1.2018;12294.25;14806.25;81.01;0
25;9;11;0.0515;18.477;530.2428;813.7875;0;0;0.402;1.1987;12163.25;14666.5;15.85;0
25;9;12;0.0631;18.917;506.3061;792.5966;0;0;0.3618;1.1962;11995.25;14276.25;0;17.74
25;9;13;0.0855;19.024;427.085;716.4867;0;0;0.3964;1.1945;11961.75;14230.25;0;21.73
25;9;14;0.1097;18.788;303.5477;590.8306;0;0;0.4867;1.1939;12112.5;14165.5;0;19.4
25;9;15;0.1264;18.306;180.1093;424.011;0;0;0.5364;1.1943;12278.25;14355.25;41.36;1.83
25;9;16;0.1588;17.505;71.875;227.4692;0;0;0.5779;1.1958;12506;14507;16.97;-4.17
25;9;17;0.1933;16.419;6.8673;35.2373;0;0;0.5514;1.1984;12781.25;14995.25;32.6;4.66
25;9;18;0.2478;15.863;0;0;0;0;0.5314;1.2013;12428.75;14715.25;69.31;0
25;9;19;0.2441;15.507;0;0;0;0;0.5221;1.2037;12350.5;14803.5;39.2;6.13
25;9;20;0.2831;15.243;0;0;0;0;0.4981;1.2054;12573;14639;81.86;11.2
25;9;21;0.267;15.096;0;0;0;0;0.4747;1.2061;12254.75;13842;11.1;16.73
25;9;22;0.1928;14.994;0;0;0;0;0.4513;1.2065;11591;12992;27.67;10.43
25;9;23;0.1523;14.867;0;0;0;0;0.4633;1.2071;11010;12201.25;57.7;4.47
26;9;0;0.1461;14.751;0;0;0;0;0.6666;1.2078;10404.75;11448.5;88.22;14.94
26;9;1;0.1514;14.619;0;0;0;0;0.876;1.2085;9965.25;10953.5;13.72;17.74
26;9;2;0.117;14.526;0;0;0;0;0.9468;1.2091;9724.25;10764;0;21.54
26;9;3;0.0843;14.385;0;0;0;0;0.9531;1.21;9622.75;10686.75;0;11.5
26;9;4;0.0706;14.206;0;0;0;0;0.9516;1.211;9625.25;10677;12.29;15.45
26;9;5;0.0773;14.025;1.4481;9.7414;0;0;0.9539;1.2121;9909;11097;0;14.36
26;9;6;0.1282;14.198;39.6249;169.7859;0;0;0.9634;1.2127;10811.25;12308.75;15.69;19.14
26;9;7;0.1986;14.751;102.2271;371.3388;0;0;0.971;1.2117;11984.75;14012;13.5;-2.92
26;9;8;0.2511;15.537;159.5396;546.4006;0;0;0.969;1.2088;12681.75;14939.75;14.34;27.76
26;9;9;0.3587;16.367;204.123;683.0282;0;0;0.9703;1.2054;12561;15211.25;6.31;23.94
26;9;10;0.4833;16.969;201.383;771.8998;0;0;0.977;1.2027;12030.25;15292.5;35.16;5.99
26;9;11;0.4984;17.315;176.5347;806.8894;0;0;0.9829;1.2008;11571.75;15315;89.82;0
26;9;12;0.4066;17.566;159.7036;785.6388;0;0;0.9521;1.199;11138.5;15237;21.61;0
26;9;13;0.3176;17.97;180.0909;709.5542;0;0;0.8592;1.1969;11049;15194.5;65.14;0
26;9;14;0.2036;18.514;198.5173;583.7899;0;0;0.8375;1.1942;10987.25;15093.75;22.82;0
26;9;15;0.1378;18.716;138.5202;416.9233;0;0;0.9113;1.1923;11048.25;15057.5;55.6;0
26;9;16;0.1972;18.276;57.9245;220.2762;0;0;0.8741;1.1926;11403;15183.75;37.61;0
26;9;17;0.3561;17.471;6.1469;31.2448;0;0;0.7436;1.195;12061.25;15465.25;87.67;16.4
26;9;18;0.7042;16.87;0;0;0;0;0.6155;1.1983;12238;15075;0;22.42
26;9;19;0.7778;16.427;0;0;0;0;0.5012;1.201;12380.5;15153.25;0;-9.56
26;9;20;0.693;15.995;0;0;0;0;0.3723;1.2032;12745.5;14866;16.08;12.23
26;9;21;0.4058;15.55;0;0;0;0;0.233;1.2052;12402.5;13948.75;6.65;2.34
26;9;22;0.2228;15.155;0;0;0;0;0.1594;1.2068;11694.75;13044;12.69;22.18
26;9;23;0.1528;14.691;0;0;0;0;0.16;1.2086;11062.5;12243.25;58.27;14.5
27;9;0;0.142;14.27;0;0;0;0;0.1782;1.2102;10378.5;11415;6.95;13.68
27;9;1;0.1067;13.905;0;0;0;0;0.1591;1.2116;9845.5;10909.75;0;18.07
27;9;2;0.0886;13.565;0;0;0;0;0.1718;1.2131;9632;10666;6.12;21.61
27;9;3;0.1009;13.25;0;0;0;0;0.1325;1.2146;9533.75;10599;47.03;17.08
27;9;4;0.1144;12.968;0;0;0;0;0.0981;1.2161;9571.25;10610;37.38;5.62
27;9;5;0.0978;12.712;2.0573;7.7195;0;0;0.0758;1.2177;9891.75;11057.25;36.34;0
27;9;6;0.0753;13.03;77.273;162.567;0;0;0.0678;1.2188;10772.25;12238;9.1;11
27;9;7;0.0837;13.904;214.597;364.2058;0;0;0.0679;1.2172;11647.75;13869.75;31.8;2.27
27;9;8;0.1051;15.141;347.6537;539.3445;0;0;0.0763;1.2128;12682.75;14635.75;28.83;13.51
27;9;9;0.0967;16.403;445.3131;676.0213;0;0;0.0926;1.2085;12567;14660;17.65;5.02
27;9;10;0.0838;17.469;509.1651;764.9085;0;0;0.1115;1.2048;11925.5;14333;65.43;17.02
27;9;11;0.0642;18.166;531.8412;799.9365;0;0;0.195;1.2021;11489.5;14027.25;7.12;15.28
27;9;12;0.0373;18.585;505.6262;778.7002;0;0;0.3668;1.2;11014.75;13653.75;0;-8.56
27;9;13;0.0208;18.773;429.5459;702.5521;0;0;0.468;1.1983;10783.75;13737.25;0;15.91
27;9;14;0.0165;18.716;323.7087;576.7598;0;0;0.4819;1.197;10301.75;13667.75;17.87;-97.62
27;9;15;0.0386;18.269;189.5248;409.803;0;0;0.4796;1.1969;11031.75;13621.5;0;-2.12
27;9;16;0.1207;17.367;74.5856;213.0775;0;0;0.5102;1.1986;11434.5;13950.25;182.27;4.87
27;9;17;0.264;16.186;5.6509;27.492;0;0;0.5731;1.2022;12046.25;14576.25;216.14;5.95
27;9;18;0.3798;15.474;0;0;0;0;0.6182;1.2058;12214;14571.75;98.03;0
27;9;19;0.3624;15.042;0;0;0;0;0.5445;1.2081;12234.25;14732.25;41.49;13.51
27;9;20;0.2738;14.728;0;0;0;0;0.4068;1.2094;12410.5;14542.75;34.26;14.44
27;9;21;0.2429;14.586;0;0;0;0;0.3322;1.21;12006.25;13699.75;15.38;9.93
27;9;22;0.2023;14.503;0;0;0;0;0.256;1.2104;11437.5;12842.75;12.06;-4.76
27;9;23;0.1403;14.292;0;0;0;0;0.2358;1.2114;10917.25;12197;0;14.35
28;9;0;0.0924;14.037;0;0;0;0;0.3985;1.2128;10206.5;11510.75;12.11;23.26
28;9;1;0.0599;13.792;0;0;0;0;0.6831;1.2141;9718.25;10912.25;0;-40.58
28;9;2;0.0433;13.686;0;0;0;0;0.7666;1.215;9441;10565.25;0;-6.26
28;9;3;0.0409;13.559;0;0;0;0;0.6398;1.2159;9288;10362;6.04;-2.72
28;9;4;0.044;13.301;0;0;0;0;0.4139;1.2171;9188;10270;46.7;0
28;9;5;0.0434;13.028;1.3787;5.9414;0;0;0.254;1.2184;9204.75;10319.5;27.9;0
28;9;6;0.0446;13.222;70.0784;155.3405;0;0;0.176;1.2193;9465.75;10731;30.48;0
28;9;7;0.0763;14.147;206.4237;357.0508;0;0;0.1773;1.2174;9563.75;11405;13.31;6.14
28;9;8;0.0849;15.356;338.798;532.2404;0;0;0.1723;1.2135;9648;11996.25;37.23;6.02
28;9;9;0.0969;16.586;445.0064;668.9847;0;0;0.2038;1.2097;9487.75;12282.25;7.92;10.87
28;9;10;0.1698;17.548;508.4348;757.8973;0;0;0.2462;1.2064;8918.25;12245.5;6.71;-7.99
28;9;11;0.2667;18.074;506.7757;792.9397;0;0;0.3117;1.2039;8408.75;12068.75;18.62;-18.78
28;9;12;0.3021;18.306;445.7559;771.6662;0;0;0.3458;1.202;8013.75;12184.75;13.95;15.29
28;9;13;0.2799;18.345;360.5066;695.5347;0;0;0.4458;1.2008;7749.25;12243.5;130.22;6.96
28;9;14;0.2659;18.181;267.4908;569.6944;0;0;0.5569;1.2005;7717.25;12006;7.92;13.31
28;9;15;0.2645;17.724;167.6579;402.6544;0;0;0.4276;1.2012;7765;11891.75;0;8.88
28;9;16;0.2763;16.962;78.5707;205.8662;0;0;0.288;1.2031;8262.25;12239.75;5.99;18.02
28;9;17;0.2823;15.951;6.1683;23.9796;0;0;0.3192;1.2064;9237.75;12901;78.74;-33.35
28;9;18;0.2002;15.283;0;0;0;0;0.4884;1.2098;9920.5;13170.25;35.23;0
28;9;19;0.1413;14.781;0;0;0;0;0.7106;1.2124;10260;13396.75;14.98;16.14
28;9;20;0.1085;14.305;0;0;0;0;0.8562;1.2149;10707.25;13276.5;19.95;4.71
28;9;21;0.1136;14.066;0;0;0;0;0.9252;1.2162;10659.75;12652;0;14.57
28;9;22;0.138;13.995;0;0;0;0;0.9706;1.2163;10440.25;12061.25;67.84;15.16
28;9;23;0.1662;13.867;0;0;0;0;0.9823;1.2164;10081.75;11443.75;20.67;21.84
29;9;0;0.2193;13.705;0;0;0;0;0.9839;1.2164;9672.75;10822.5;28.63;13.95
29;9;1;0.2975;13.544;0;0;0;0;0.9851;1.2163;9244.5;10378.25;25.51;21.79
29;9;2;0.4741;13.407;0;0;0;0;0.981;1.2158;8952.5;10098.25;6.56;13.61
29;9;3;0.9021;13.141;0;0;0;0;0.9657;1.2161;8778.25;9947;25.33;7.63
29;9;4;1.3013;12.927;0;0;0;0;0.9733;1.2161;8679;9906;0;15.59
29;9;5;1.2662;12.872;0.2263;4.4071;0;0;0.9815;1.2151;8680.25;10001.25;0;-29.93
29;9;6;1.1091;12.909;17.5491;148.0945;0;0;0.9505;1.2138;8750.5;10228.5;6.46;17.8
29;9;7;1.2088;13.307;68.5254;349.8679;0;0;0.8702;1.2114;8632.75;10639.5;39.77;13.98
29;9;8;1.3804;14.032;131.8988;525.1524;0;0;0.7466;1.2079;8571.75;11257.75;7.5;15.37
29;9;9;1.7114;14.621;187.9013;661.8973;0;0;0.7291;1.2046;8400;12049;23.4;5.5
29;9;10;1.2652;15.143;239.4471;750.8556;0;0;0.8388;1.2018;7947.25;12381;126.93;0
29;9;11;0.3781;15.827;242.3313;785.8877;0;0;0.8624;1.1978;7600.25;12585;30.6;0
29;9;12;0.2332;16.644;248.3517;764.6401;0;0;0.7909;1.1928;7475.25;12761;30.62;0
29;9;13;0.4928;17.369;241.2849;688.4547;0;0;0.6664;1.1877;7322;12772.25;14.29;21.06
29;9;14;0.7804;17.716;190.751;562.5178;0;0;0.6536;1.184;7358.75;12603.5;14.26;5.83
29;9;15;0.9278;17.775;132.7257;395.4832;0;0;0.5779;1.1818;7748.25;12562.75;27.84;0
29;9;16;0.9528;17.508;61.5956;198.6301;0;0;0.5042;1.1814;8466;12719;51.47;0
29;9;17;1.01;16.874;4.3961;20.7105;0;0;0.4164;1.183;9575;13222.75;145.22;0
29;9;18;1.0705;16.308;0;0;0;0;0.4668;1.1853;10226;13390.25;66.51;10.52
29;9;19;0.8522;15.86;0;0;0;0;0.5588;1.1874;10615.75;13558.5;22.55;5.7
29;9;20;0.719;15.557;0;0;0;0;0.6026;1.1891;11110.75;13367;13.78;10.25
29;9;21;0.6034;15.406;0;0;0;0;0.5948;1.1908;11027;12745;13.01;23.66
29;9;22;0.4437;15.169;0;0;0;0;0.4918;1.1935;10734.5;12134.25;73.5;14.29
29;9;23;0.2734;14.685;0;0;0;0;0.4049;1.1977;10309.5;11382.5;32.17;14.41
30;9;0;0.2611;14.115;0;0;0;0;0.4013;1.2022;9848.25;10790.25;53.91;16.52
30;9;1;0.3105;13.624;0;0;0;0;0.3951;1.2062;9513.25;10419.75;0;-11.92
30;9;2;0.3534;13.322;0;0;0;0;0.4381;1.2093;9302;10219.5;6.38;20.98
30;9;3;0.2451;13.184;0;0;0;0;0.4856;1.2117;9219.75;10173;6.48;2.72
30;9;4;0.1309;13.141;0;0;0;0;0.557;1.2134;9317;10289.25;0;4.84
30;9;5;0.0828;13.073;0.5439;3.1176;0;0;0.5567;1.215;9666.25;10766.5;21.97;7.55
30;9;6;0.0629;13.287;44.6572;140.8429;0;0;0.51;1.2163;10555.75;11977;191.32;8.41
30;9;7;0.1152;13.982;149.7629;342.6828;0;0;0.3564;1.2163;11628.25;13782.25;78.47;11.01
30;9;8;0.1331;14.931;293.3105;517.9876;0;0;0.1516;1.2149;12390.75;14558;289.49;0
30;9;9;0.0914;15.84;442.9941;654.7957;0;0;0.1683;1.2138;12468.25;14667.5;98.37;0
30;9;10;0.0689;16.489;522.8486;743.7916;0;0;0.2178;1.213;12068.5;14359.75;24.95;6.15
30;9;11;0.0432;16.9;556.8365;778.8329;0;0;0.141;1.2123;11857.75;13973.75;0;-7.47
30;9;12;0.0336;17.107;535.2419;757.5293;0;0;0.1428;1.2116;11565.75;13526.25;0;-6.52
30;9;13;0.0233;17.13;473.147;681.3487;0;0;0.1843;1.2111;11501.25;13368.75;0;9.75
30;9;14;0.0152;16.985;367.49;555.4436;0;0;0.3774;1.2107;11511.75;13269.75;0;-16.34
30;9;15;0.0092;16.535;209.8194;388.3126;0;0;0.6688;1.2109;11584.75;13376;0;-40.7
30;9;16;0.0119;15.579;60.5745;191.3925;0;0;0.8588;1.2119;11837.25;13811.25;7.45;-29.68
30;9;17;0.0271;14.231;3.0544;17.6857;0;0;0.8744;1.2132;12284.5;14644.75;54.67;-9.44
30;9;18;0.0597;13.776;0;0;0;0;0.8511;1.214;12230;14654.75;42.25;-23.8
30;9;19;0.1506;13.37;0;0;0;0;0.8382;1.2148;12290.25;14930.75;28.26;7.74
30;9;20;0.3223;13.273;0;0;0;0;0.9151;1.2158;12607.5;14648.75;18.48;15.43
30;9;21;0.5864;13.338;0;0;0;0;0.9757;1.2164;12305.75;13786.75;7.3;14.96
30;9;22;0.9516;13.301;0;0;0;0;0.9886;1.2165;11631.5;12846.5;7.37;14.63
30;9;23;1.3432;13.211;0;0;0;0;0.9895;1.2159;11032.75;12042.25;15.54;3.5
1;10;0;1.6992;13.123;0;0;0;0;0.9867;1.2149;10338;11322.25;93.52;17.92
1;10;1;2.023;13.088;0;0;0;0;0.9824;1.2133;9832.25;10876.25;46.64;4.46
1;10;2;2.2879;13.16;0;0;0;0;0.9864;1.2113;9604;10642.75;39.59;0
1;10;3;1.9983;13.428;0;0;0;0;0.9896;1.2085;9463.75;10562.75;154.99;6.72
1;10;4;1.3798;13.877;0;0;0;0;0.9836;1.205;9453;10640.5;64.86;0
1;10;5;1.3188;14.217;0.1248;2.0748;0;0;0.9819;1.2024;9686.75;11109.5;35.19;0
1;10;6;1.0213;14.609;17.4862;133.5723;0;0;0.9829;1.2005;10490;12369.25;86.4;3.3
1;10;7;0.4022;15.071;54.3909;335.4822;0;0;0.9764;1.1991;11610.5;14120;100.4;3.31
1;10;8;0.1721;15.584;115.9517;510.8209;0;0;0.9609;1.1977;12309.5;15104.75;60.12;8.75
1;10;9;0.1145;16.381;257.3235;647.6729;0;0;0.9281;1.1955;12184.5;15541.75;37.07;11.92
1;10;10;0.0824;17.377;411.6881;736.6866;0;0;0.9119;1.1927;11717.75;15232.75;31.98;6.33
1;10;11;0.0909;17.971;398.9331;771.7519;0;0;0.9322;1.1907;11714.25;14895.5;0;13.43
1;10;12;0.1139;18.081;337.5791;750.4125;0;0;0.9412;1.19;11565;14689.25;0;16.85
1;10;13;0.1511;17.85;263.2789;674.2296;0;0;0.9484;1.1904;11078.5;14773.75;29.42;0
1;10;14;0.2184;17.328;184.1865;548.2648;0;0;0.9416;1.192;11070;14508.25;0;12.6
1;10;15;0.2843;16.591;108.318;381.1037;0;0;0.8763;1.1946;11192;14556;14.97;11.54
1;10;16;0.3833;15.653;45.7462;184.1281;0;0;0.7086;1.1978;11503.25;14891.25;84.51;0
1;10;17;0.4962;14.35;2.4652;14.9026;0;0;0.591;1.2014;11940.5;15371;65.46;6.73
1;10;18;0.6624;13.678;0;0;0;0;0.6074;1.205;11949;15103.25;17.09;23.8
1;10;19;0.7175;13.117;0;0;0;0;0.6455;1.2086;12045;15269.5;7.3;14.42
1;10;20;0.7761;12.586;0;0;0;0;0.6911;1.2125;12376;14863.5;16.75;20.04
1;10;21;0.7761;12.077;0;0;0;0;0.7528;1.2166;12074;14094.25;14.65;17.53
1;10;22;0.7699;11.534;0;0;0;0;0.799;1.2207;11520.5;13171.75;86.6;5.06
1;10;23;0.6943;10.898;0;0;0;0;0.7955;1.2246;11013.25;12315;46.13;6.61
2;10;0;0.5753;10.252;0;0;0;0;0.7081;1.2277;9542;11536.25;14.62;3.96
2;10;1;0.3982;9.73;0;0;0;0;0.5275;1.2295;9748.75;10994.5;12.62;19.26
2;10;2;0.2152;9.422;0;0;0;0;0.3034;1.2304;9493.25;10732.5;19.39;5.5
2;10;3;0.0748;9.164;0;0;0;0;0.1556;1.2314;9437.5;10647;0;12.15
2;10;4;0.018;8.796;0;0;0;0;0.1151;1.2326;9454.75;10721.75;0;16.06
2;10;5;0.0037;8.398;0.2748;1.2736;0;0;0.1235;1.2337;9716.5;11157.25;49.81;5.31
2;10;6;0.0019;9.045;56.4419;126.3187;0;0;0.1415;1.2346;10546.5;12393;101.75;8.86
2;10;7;0.0046;10.642;184.2058;328.2522;0;0;0.1329;1.2344;11586.75;14156.75;105.22;8.05
2;10;8;0.0174;11.917;310.9784;503.6225;0;0;0.134;1.2321;12355.25;14866.25;107.6;0
2;10;9;0.0342;12.822;408.9958;640.5203;0;0;0.1467;1.2307;12439.5;14680.5;68.04;0
2;10;10;0.0582;13.347;464.1599;729.5445;0;0;0.1945;1.2303;12167.75;14145.5;41.06;8.2
2;10;11;0.1013;13.53;461.3909;764.5838;0;0;0.2404;1.2302;11984.25;13786.5;12.7;9.34
2;10;12;0.1347;13.477;418.9053;743.3259;0;0;0.3063;1.2304;11717.75;13465.25;0;-18.32
2;10;13;0.1324;13.209;340.0671;667.063;0;0;0.3639;1.231;11522.75;13413.5;12;-29.13
2;10;14;0.1354;12.849;252.0016;541.0879;0;0;0.4036;1.2317;11551.25;13589;0;17.39
2;10;15;0.1554;12.422;145.5913;373.8899;0;0;0.4579;1.2324;11774.25;13966;22.36;10.25
2;10;16;0.1199;11.898;53.0891;176.8784;0;0;0.4179;1.2333;12085.75;14391.5;25.22;0
2;10;17;0.0707;11.224;2.4191;12.3678;0;0;0.3226;1.2346;12465.5;15018.25;19.76;8.34
2;10;18;0.0423;10.937;0;0;0;0;0.2411;1.2357;12229;14862.25;24.06;13.7
2;10;19;0.0309;10.883;0;0;0;0;0.2957;1.2363;12163.75;15193.25;52.69;-1.77
2;10;20;0.0356;11.014;0;0;0;0;0.3636;1.2367;12370.25;14953.5;7.98;11.34
2;10;21;0.032;11.123;0;0;0;0;0.4062;1.2369;12004.75;14109;0;15.91
2;10;22;0.0278;11.114;0;0;0;0;0.4195;1.237;11446;13151.75;80.68;11.71
2;10;23;0.0265;10.949;0;0;0;0;0.4185;1.2368;10923;12314.5;13.5;6.02
3;10;0;0.0249;10.706;0;0;0;0;0.453;1.2366;10323.5;11491.25;6.38;3.34
3;10;1;0.0495;10.618;0;0;0;0;0.5633;1.2364;9866.25;10965;0;16.81
3;10;2;0.082;10.714;0;0;0;0;0.5965;1.2363;9622;10711.25;0;14.62
3;10;3;0.1451;10.718;0;0;0;0;0.5878;1.2364;9542.25;10579;6.2;4.64
3;10;4;0.2312;10.673;0;0;0;0;0.5539;1.2369;9556.75;10637.25;6.18;4.64
3;10;5;0.2864;10.587;0.0593;0.699;0;0;0.4907;1.2374;9855.5;11105.5;6.42;-46
3;10;6;0.2947;10.957;31.7498;119.0741;0;0;0.4745;1.2378;10780.5;12395.5;44.74;-11.34
3;10;7;0.2722;11.981;118.8577;321.0184;0;0;0.4168;1.2372;12094;14134;169.84;0
3;10;8;0.3366;12.887;235.0462;496.4364;0;0;0.2969;1.2349;12904;14926.5;138.76;0
3;10;9;0.2214;13.736;355.6164;633.334;0;0;0.2418;1.2326;12949.25;14887;24.26;14.79
3;10;10;0.1738;14.407;430.4738;722.377;0;0;0.2812;1.2307;12595.75;14362.25;0;-7.67
3;10;11;0.1167;14.752;421.1108;757.4412;0;0;0.3631;1.2291;12255.25;13886.75;7.68;18.1
3;10;12;0.0819;14.898;393.0217;736.1214;0;0;0.4252;1.2279;11919.25;13718.25;15.84;2.3
3;10;13;0.0537;14.876;342.8006;659.8977;0;0;0.4975;1.2272;11881.5;13730.25;28.69;0
3;10;14;0.0345;14.589;249.713;533.8816;0;0;0.6062;1.2272;11828.75;13812.75;69.5;0
3;10;15;0.0157;13.991;132.6497;366.6592;0;0;0.7347;1.2282;11789.25;14147.25;83.39;5.67
3;10;16;0.0082;12.94;44.7823;169.6142;0;0;0.7397;1.2299;12088.25;14476;12.46;9.72
3;10;17;0.0065;11.447;1.6155;10.077;0;0;0.7599;1.2318;12588.5;15053;23.76;-3.87
3;10;18;0.0054;10.828;0;0;0;0;0.7795;1.2334;12596.5;14934.25;38.07;0
3;10;19;0.0026;10.442;0;0;0;0;0.7859;1.235;12669.5;15236.5;32.52;0
3;10;20;0.0018;10.112;0;0;0;0;0.7517;1.2367;12895.75;14836.5;39.43;5.42
3;10;21;0.0018;9.752;0;0;0;0;0.6703;1.238;12431;13957.5;70.64;6.47
3;10;22;0.0033;9.44;0;0;0;0;0.6489;1.239;11753.25;12934.75;8.42;-24.54
3;10;23;0.0099;9.147;0;0;0;0;0.7295;1.24;11072.75;12165;18.88;-2.71
4;10;0;0.0262;8.882;0;0;0;0;0.828;1.2407;10419.75;11365.75;14.82;8.88
4;10;1;0.0834;8.662;0;0;0;0;0.8765;1.2411;9879;10779.25;103.35;2.77
4;10;2;0.2265;8.428;0;0;0;0;0.8646;1.2415;9649.25;10596.5;14.82;0
4;10;3;0.4396;8.306;0;0;0;0;0.887;1.2417;9546.25;10532.5;6.41;5.93
4;10;4;0.6827;8.218;0;0;0;0;0.8899;1.2415;9563.5;10597.5;0;1.21
4;10;5;0.8754;8.181;0.0338;0.3284;0;0;0.8822;1.2408;9875.75;11038.25;0;-3.49
4;10;6;0.9738;8.447;16.741;111.8717;0;0;0.8657;1.2391;10734.75;12333.5;0;-45.18
4;10;7;0.8478;9.107;54.7113;313.7909;0;0;0.8769;1.2359;12018.75;14276.75;14.73;-30.8
4;10;8;0.5807;9.91;93.4774;489.2104;0;0;0.8549;1.2318;12828.5;15384;20.89;7.81
4;10;9;0.3752;10.687;142.9132;626.1208;0;0;0.7972;1.2279;12661.75;15952;33.63;0
4;10;10;0.2739;11.578;202.7319;715.1688;0;0;0.7016;1.2237;11988.75;16036.25;104.7;0
4;10;11;0.274;12.421;249.0482;750.2347;0;0;0.6379;1.2196;11508.25;15965.5;137;0
4;10;12;0.2987;13.081;263.4249;728.9214;0;0;0.5935;1.2165;11061.75;15654;38.1;0
4;10;13;0.2981;13.424;242.1087;652.6838;0;0;0.5868;1.2147;10921.25;15429;15.64;24.24
4;10;14;0.267;13.391;179.9085;526.5976;0;0;0.6172;1.2145;10359;15121.5;20.79;10.98
4;10;15;0.2639;12.942;104.5785;359.4176;0;0;0.6556;1.2161;10927.5;14936.5;19.98;19.21
4;10;16;0.226;12.168;37.0901;162.3579;0;0;0.5669;1.219;11259.5;14968;0;9.73
4;10;17;0.1975;11.252;1.2633;8.0297;0;0;0.4769;1.2229;11864.25;15331.25;21.5;0
4;10;18;0.1152;10.649;0;0;0;0;0.4361;1.2269;12011.25;14988.5;94.41;6.11
4;10;19;0.109;10.104;0;0;0;0;0.4275;1.2304;12076.75;15059.25;64.84;0
4;10;20;0.0886;9.553;0;0;0;0;0.3683;1.2338;12269;14656.75;7.54;11.73
4;10;21;0.043;9.05;0;0;0;0;0.3261;1.2367;11746;13731.25;24.38;18.05
4;10;22;0.0198;8.633;0;0;0;0;0.3117;1.2393;11151;12796.75;76.58;9.12
4;10;23;0.0131;8.327;0;0;0;0;0.3603;1.2415;10630.75;12063.75;109.73;0.28
5;10;0;0.0093;8.133;0;0;0;0;0.4062;1.243;10066;11352;110.77;18.25
5;10;1;0.0079;7.997;0;0;0;0;0.523;1.2445;9558.75;10809.5;97.52;24.8
5;10;2;0.0083;7.932;0;0;0;0;0.5267;1.2461;9280.5;10489.5;15.73;22.13
5;10;3;0.0095;7.81;0;0;0;0;0.5423;1.2478;9149.5;10354.5;7.22;20.32
5;10;4;0.0111;7.639;0;0;0;0;0.6076;1.2495;9071.5;10281.25;6.87;0
